Data;Ano;Mes;Product;Region;Retailer;Sales Method;State;Price per Unit;Total Sales;Units Sold
jun/21;2021;6;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;55;990;18
jun/21;2021;6;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;45;1260;28
jun/21;2021;6;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;2500;50
jun/21;2021;6;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1000;20
jun/21;2021;6;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;920;23
jun/21;2021;6;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;45;360;8
jun/21;2021;6;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;780;13
jun/21;2021;6;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1150;23
jun/21;2021;6;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;2250;45
jun/21;2021;6;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;750;15
jun/21;2021;6;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;600;15
jun/21;2021;6;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;45;360;8
jun/21;2021;6;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;600;10
jun/21;2021;6;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1150;23
jun/21;2021;6;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;3000;50
jun/21;2021;6;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;55;1100;20
jun/21;2021;6;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;900;18
jun/21;2021;6;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;500;10
jun/21;2021;6;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;780;13
jun/21;2021;6;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;65;1625;25
jun/21;2021;6;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;2500;50
jul/21;2021;7;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;45;1125;25
jul/21;2021;7;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;800;20
jul/21;2021;7;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;720;18
jul/21;2021;7;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;900;18
jul/21;2021;7;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;55;1925;35
jul/21;2021;7;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;2900;58
jul/21;2021;7;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;45;1485;33
jul/21;2021;7;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;1000;25
jul/21;2021;7;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;800;20
jul/21;2021;7;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1150;23
jul/21;2021;7;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;55;2200;40
jul/21;2021;7;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;2750;55
jul/21;2021;7;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;45;1485;33
jul/21;2021;7;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;1000;25
jul/21;2021;7;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;920;23
jul/21;2021;7;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1000;20
jul/21;2021;7;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;55;2090;38
jul/21;2021;7;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;2500;50
jul/21;2021;7;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;45;1350;30
jul/21;2021;7;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;800;20
jul/21;2021;7;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;40;720;18
jul/21;2021;7;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;900;18
jul/21;2021;7;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;55;1375;25
jul/21;2021;7;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;2580;43
jul/21;2021;7;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1250;25
jul/21;2021;7;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;750;15
jul/21;2021;7;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;650;13
jul/21;2021;7;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;780;13
jul/21;2021;7;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;65;1625;25
jul/21;2021;7;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;2400;40
jul/21;2021;7;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1250;25
ago/21;2021;8;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1000;20
ago/21;2021;8;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;900;18
ago/21;2021;8;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;900;15
ago/21;2021;8;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;65;1625;25
ago/21;2021;8;Calçado de Rua Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;3000;50
ago/21;2021;8;Calçado Atlético Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1500;30
ago/21;2021;8;Calçado de Rua Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1250;25
ago/21;2021;8;Calçado Atlético Feminino;Centro-Oeste;Foot Locker;Outlet;Illinois;50;1000;20
ago/21;2021;8;Roupa Masculino;Centro-Oeste;Foot Locker;Outlet;Illinois;60;1200;20
ago/21;2021;8;Roupa Feminina;Centro-Oeste;Foot Locker;Outlet;Illinois;65;1950;30
ago/21;2021;8;Calçado de Rua Masculino;Centro-Oeste;Sports Direct;Outlet;Illinois;20;1460;73
ago/21;2021;8;Calçado Atlético Masculino;Centro-Oeste;Sports Direct;Outlet;Illinois;30;2190;73
ago/21;2021;8;Calçado de Rua Feminino;Centro-Oeste;Sports Direct;Outlet;Illinois;30;1590;53
ago/21;2021;8;Calçado Atlético Feminino;Centro-Oeste;Sports Direct;Outlet;Illinois;35;1855;53
ago/21;2021;8;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;40;1520;38
ago/21;2021;8;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;35;1855;53
ago/21;2021;8;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;25;1700;68
ago/21;2021;8;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;35;2275;65
ago/21;2021;8;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;35;1680;48
ago/21;2021;8;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;35;1505;43
ago/21;2021;8;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;40;1200;30
ago/21;2021;8;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;35;1750;50
ago/21;2021;8;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;30;2040;68
ago/21;2021;8;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;40;2720;68
ago/21;2021;8;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;30;1500;50
ago/21;2021;8;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;35;1400;40
ago/21;2021;8;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;40;1200;30
ago/21;2021;8;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;35;1575;45
ago/21;2021;8;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;20;1400;70
ago/21;2021;8;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;30;2100;70
ago/21;2021;8;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;25;1325;53
set/21;2021;9;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;30;1290;43
set/21;2021;9;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;35;1155;33
set/21;2021;9;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;30;1800;60
set/21;2021;9;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;20;1500;75
set/21;2021;9;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;30;2340;78
set/21;2021;9;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;25;1575;63
set/21;2021;9;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;35;1925;55
set/21;2021;9;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;50;2250;45
set/21;2021;9;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;45;3600;80
set/21;2021;9;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;45;3600;80
set/21;2021;9;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;50;4000;80
set/21;2021;9;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;45;2925;65
set/21;2021;9;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;45;2700;60
set/21;2021;9;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;50;2500;50
set/21;2021;9;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;55;4840;88
set/21;2021;9;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;45;3735;83
set/21;2021;9;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;50;4150;83
set/21;2021;9;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;45;4410;98
set/21;2021;9;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;45;2610;58
set/21;2021;9;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;50;2900;58
set/21;2021;9;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;60;5100;85
set/21;2021;9;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;50;4000;80
set/21;2021;9;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;55;4400;80
set/21;2021;9;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;50;4900;98
set/21;2021;9;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;50;2650;53
set/21;2021;9;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;55;2915;53
set/21;2021;9;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;60;4680;78
set/21;2021;9;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;55;4015;73
set/21;2021;9;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;55;3740;68
set/21;2021;9;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;60;4380;73
out/21;2021;10;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;60;2700;45
out/21;2021;10;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;55;2475;45
out/21;2021;10;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;50;3400;68
out/21;2021;10;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;40;2520;63
out/21;2021;10;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;40;2520;63
out/21;2021;10;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;45;2610;58
out/21;2021;10;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;45;1935;43
out/21;2021;10;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;40;1600;40
out/21;2021;10;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;50;2900;58
out/21;2021;10;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;40;2920;73
out/21;2021;10;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;40;2920;73
out/21;2021;10;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;65;4225;65
out/21;2021;10;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;65;3250;50
out/21;2021;10;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;60;2880;48
out/21;2021;10;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;70;4760;68
out/21;2021;10;Calçado de Rua Masculino;Sul;Sports Direct;Outlet;Texas;60;4980;83
out/21;2021;10;Calçado Atlético Masculino;Sul;Sports Direct;Outlet;Texas;60;4980;83
out/21;2021;10;Calçado de Rua Feminino;Sul;Sports Direct;Outlet;Texas;65;4745;73
out/21;2021;10;Calçado Atlético Feminino;Sul;Sports Direct;Outlet;Texas;65;3770;58
out/21;2021;10;Roupa Masculino;Sul;Sports Direct;Outlet;Texas;60;3180;53
out/21;2021;10;Roupa Feminina;Sul;Sports Direct;Outlet;Texas;70;5460;78
out/21;2021;10;Calçado de Rua Masculino;Sul;Foot Locker;Outlet;Texas;45;1935;43
out/21;2021;10;Calçado Atlético Masculino;Sul;Foot Locker;Outlet;Texas;45;1035;23
out/21;2021;10;Calçado de Rua Feminino;Sul;Foot Locker;Outlet;Texas;35;805;23
out/21;2021;10;Calçado Atlético Feminino;Sul;Foot Locker;Outlet;Texas;40;320;8
out/21;2021;10;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;715;13
out/21;2021;10;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;45;1035;23
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;45;2160;48
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;45;585;13
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;35;630;18
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;40;200;5
nov/21;2021;11;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;715;13
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;45;1035;23
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;2250;45
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;750;15
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;40;720;18
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;45;135;3
nov/21;2021;11;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;480;8
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;50;900;18
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;2250;45
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;750;15
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;40;600;15
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;45;360;8
nov/21;2021;11;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;480;8
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;50;1000;20
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;2820;47
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1080;18
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;825;15
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;550;10
nov/21;2021;11;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;845;13
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;70;1750;25
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;3250;50
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1500;25
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;990;18
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;825;15
nov/21;2021;11;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;975;15
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;70;2100;30
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;3250;50
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1800;30
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;1265;23
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;990;18
dez/21;2021;12;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;1300;20
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;70;2660;38
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;3445;53
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1800;30
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;1265;23
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;1100;20
dez/21;2021;12;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;1170;18
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;70;2450;35
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;65;3120;48
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;1400;28
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;45;900;20
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;45;810;18
dez/21;2021;12;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;55;715;13
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1380;23
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;2400;40
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;1150;23
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;650;13
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;50;500;10
dez/21;2021;12;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;600;10
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;65;1495;23
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;70;2660;38
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1200;20
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1200;20
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1080;18
dez/21;2021;12;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;70;1050;15
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;75;1875;25
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;70;3360;48
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1680;28
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1380;23
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;60;1080;18
dez/21;2021;12;Roupa Masculino;Nordeste;Foot Locker;Outlet;Pennsylvania;70;1260;18
jan/20;2020;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;75;2100;28
jan/20;2020;1;Calçado de Rua Masculino;Nordeste;West Gear;Outlet;Pennsylvania;35;1575;45
jan/20;2020;1;Calçado Atlético Masculino;Nordeste;West Gear;Outlet;Pennsylvania;45;2025;45
jan/20;2020;1;Calçado de Rua Feminino;Nordeste;West Gear;Outlet;Pennsylvania;45;2025;45
jan/20;2020;1;Calçado Atlético Feminino;Nordeste;West Gear;Outlet;Pennsylvania;45;1350;30
jan/20;2020;1;Roupa Masculino;Oeste;West Gear;Outlet;Nevada;50;1250;25
jan/20;2020;1;Roupa Feminina;Oeste;West Gear;Outlet;Nevada;45;2160;48
jan/20;2020;1;Calçado de Rua Masculino;Oeste;West Gear;Outlet;Nevada;35;1855;53
jan/20;2020;1;Calçado Atlético Masculino;Oeste;West Gear;Outlet;Nevada;45;1935;43
jan/20;2020;1;Calçado de Rua Feminino;Oeste;West Gear;Outlet;Nevada;45;1935;43
jan/20;2020;1;Calçado Atlético Feminino;Oeste;West Gear;Outlet;Nevada;45;1260;28
jan/20;2020;1;Roupa Masculino;Oeste;West Gear;Outlet;Nevada;50;1000;20
jan/20;2020;1;Roupa Feminina;Oeste;West Gear;Outlet;Nevada;45;1800;40
jan/20;2020;1;Calçado de Rua Masculino;Oeste;West Gear;Outlet;Nevada;45;2475;55
jan/20;2020;1;Calçado Atlético Masculino;Oeste;West Gear;Outlet;Nevada;55;2200;40
jan/20;2020;1;Calçado de Rua Feminino;Oeste;West Gear;Outlet;Nevada;55;2200;40
jan/20;2020;1;Calçado Atlético Feminino;Oeste;West Gear;Outlet;Nevada;55;1650;30
jan/20;2020;1;Roupa Masculino;Oeste;West Gear;Outlet;Nevada;60;1080;18
jan/20;2020;1;Roupa Feminina;Oeste;West Gear;Outlet;Nevada;55;2090;38
jan/20;2020;1;Calçado de Rua Masculino;Oeste;West Gear;Outlet;Nevada;60;3300;55
jan/20;2020;1;Calçado Atlético Masculino;Oeste;West Gear;Outlet;Nevada;65;2275;35
jan/20;2020;1;Calçado de Rua Feminino;Oeste;West Gear;Outlet;Nevada;65;2600;40
jan/20;2020;1;Calçado Atlético Feminino;Oeste;West Gear;Outlet;Nevada;60;1800;30
jan/20;2020;1;Roupa Masculino;Oeste;West Gear;Outlet;Nevada;65;1300;20
jan/20;2020;1;Roupa Feminina;Oeste;West Gear;Outlet;Nevada;80;2800;35
jan/20;2020;1;Calçado de Rua Masculino;Oeste;West Gear;Outlet;Nevada;60;3300;55
jan/20;2020;1;Calçado Atlético Masculino;Oeste;West Gear;Outlet;Nevada;65;2600;40
jan/20;2020;1;Calçado de Rua Feminino;Oeste;West Gear;Outlet;Nevada;65;2600;40
jan/20;2020;1;Calçado Atlético Feminino;Oeste;West Gear;Outlet;Nevada;60;1800;30
jan/20;2020;1;Roupa Masculino;Oeste;West Gear;Outlet;Nevada;65;1300;20
jan/20;2020;1;Roupa Feminina;Oeste;West Gear;Outlet;Nevada;80;3600;45
fev/20;2020;2;Calçado de Rua Masculino;Oeste;West Gear;Outlet;Nevada;60;4200;70
fev/20;2020;2;Calçado Atlético Masculino;Oeste;West Gear;Outlet;Nevada;65;3575;55
fev/20;2020;2;Calçado de Rua Feminino;Oeste;West Gear;Outlet;Nevada;65;3575;55
fev/20;2020;2;Calçado Atlético Feminino;Oeste;West Gear;Outlet;Nevada;60;2580;43
fev/20;2020;2;Roupa Masculino;Oeste;West Gear;Outlet;Nevada;65;1950;30
fev/20;2020;2;Roupa Feminina;Oeste;West Gear;Outlet;Nevada;80;4800;60
fev/20;2020;2;Calçado de Rua Masculino;Oeste;West Gear;Outlet;Nevada;60;4500;75
fev/20;2020;2;Calçado Atlético Masculino;Oeste;West Gear;Outlet;Nevada;65;3900;60
fev/20;2020;2;Calçado de Rua Feminino;Oeste;West Gear;Loja;Nevada;65;3575;55
fev/20;2020;2;Calçado Atlético Feminino;Oeste;West Gear;Loja;Nevada;60;2700;45
fev/20;2020;2;Roupa Masculino;Oeste;West Gear;Loja;Nevada;65;3250;50
fev/20;2020;2;Roupa Feminina;Oeste;West Gear;Loja;Nevada;80;4000;50
fev/20;2020;2;Calçado de Rua Masculino;Oeste;West Gear;Loja;Nevada;65;4550;70
fev/20;2020;2;Calçado Atlético Masculino;Oeste;West Gear;Loja;Nevada;70;4550;65
fev/20;2020;2;Calçado de Rua Feminino;Oeste;West Gear;Loja;Nevada;65;3445;53
fev/20;2020;2;Calçado Atlético Feminino;Oeste;West Gear;Loja;Nevada;65;3120;48
